COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,clean_text,pred_youtube,pred_twitter,pred_reviews,score_moyen,pred_consolidee
z123std54m2ozht10232efr5svb4vh0au04,mb love,2014 08 13t03 04 34,subscribe to my channel,1,z123std54m2ozht10232efr5svb4vh0au04 mb love 2014 08 13t03 04 34 subscribe to my channel,1,2,positive,1.3333333333333333,positive
z123gzjyszflihgih04cdzeblxuifpxzbes,ibbyuchiha,2014 08 15t15 52 40,hey guys i am a very small youtuber i upload videos nearly every single day i once hope to be like shikas so can you please give 2 mins of your life to view this channel and my new video is on how to watch all the anime for free and i am pretty sure you wont regret visiting this channel thank you,1,z123gzjyszflihgih04cdzeblxuifpxzbes ibbyuchiha 2014 08 15t15 52 40 hey guys i am a very small youtuber i upload videos nearly every single day i once hope to be like shikas so can you please give 2 mins of your life to view this channel and my new video is on how to watch all the anime for free and i am pretty sure you wont regret visiting this channel thank you,1,0,positive,0.6666666666666666,positive
z13ect4j2km1gnhhu04cdfmwnmbkvn45x20,cléda dimitri,2014 08 16t07 24 50,please join me to the voice liked and shared it please to win more audition score thanks so much,1,z13ect4j2km1gnhhu04cdfmwnmbkvn45x20 cléda dimitri 2014 08 16t07 24 50 please join me to the voice liked and shared it please to win more audition score thanks so much,1,2,positive,1.3333333333333333,positive
z12ddjvqypyusrssu22ewddagoagu1k2v,wemuckaround,2014 08 16t20 59 28,katy perry will u sit on my face please it would be really awesome and i ll give you 5 dollars ok if you want to do this then please call me and subscribe to my channel first ok thats good and then u sit on my face and ill get an erection then you sit more k,1,z12ddjvqypyusrssu22ewddagoagu1k2v wemuckaround 2014 08 16t20 59 28 katy perry will u sit on my face please it would be really awesome and i ll give you 5 dollars ok if you want to do this then please call me and subscribe to my channel first ok thats good and then u sit on my face and ill get an erection then you sit more k,1,0,neutral,0.3333333333333333,positive
z123uflrqpqwzvhts23pfr3jht3ue1kaf04,mike music,2014 08 18t14 24 05,is in top 10 in youtube top views on 9 is miley cyrus,1,z123uflrqpqwzvhts23pfr3jht3ue1kaf04 mike music 2014 08 18t14 24 05 is in top 10 in youtube top views on 9 is miley cyrus,0,1,positive,0.6666666666666666,positive
z13iupjoosrpzlm5v04cf32q4oqizvsbkdo,jack other,2014 08 18t18 05 37,some people are very talented but some are more talented but there is no sponsor,1,z13iupjoosrpzlm5v04cf32q4oqizvsbkdo jack other 2014 08 18t18 05 37 some people are very talented but some are more talented but there is no sponsor,0,0,negative,-0.3333333333333333,negative
z120s1agtmmetler404cifqbxzvdx15idtw0k,sheila cenabre,2014 08 19t12 33 11,i really love this video,1,z120s1agtmmetler404cifqbxzvdx15idtw0k sheila cenabre 2014 08 19t12 33 11 i really love this video,0,2,positive,1.0,positive
z131ynbp4yepzvz4304cj5ly3oyietfpbj0,soundhase,2014 08 19t18 59 38,hi guys check this awesome edm amp house mix thanks a lot,1,z131ynbp4yepzvz4304cj5ly3oyietfpbj0 soundhase 2014 08 19t18 59 38 hi guys check this awesome edm amp house mix thanks a lot,1,2,positive,1.3333333333333333,positive
z13zxxtwurq5cxuiz04cc5xapsypshtipdo,elle xox,2014 08 20t02 55 54,hiya i just started youtube and it would mean a lot if some of you could subscribe and watch my first video xx,1,z13zxxtwurq5cxuiz04cc5xapsypshtipdo elle xox 2014 08 20t02 55 54 hiya i just started youtube and it would mean a lot if some of you could subscribe and watch my first video xx,1,0,positive,0.6666666666666666,positive
z13fwnbh5qusx1olr23bcfgjbxiljjv4u04,flynn rider,2014 08 20t19 04 01,watch maroon 5 s latest 2nd single from v it was always you com watch v tq046fuau00,1,z13fwnbh5qusx1olr23bcfgjbxiljjv4u04 flynn rider 2014 08 20t19 04 01 watch maroon 5 s latest 2nd single from v it was always you com watch v tq046fuau00,0,0,positive,0.3333333333333333,positive
z12mvbxwqoz1hlhay04cfnuzfxuwdx1pj54,charles baptist,2014 08 20t20 18 13,help please,1,z12mvbxwqoz1hlhay04cfnuzfxuwdx1pj54 charles baptist 2014 08 20t20 18 13 help please,1,1,positive,1.0,positive
z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k,phemion23,2014 08 21t10 25 48,download and make money today,1,z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k phemion23 2014 08 21t10 25 48 download and make money today,0,0,negative,-0.3333333333333333,negative
z12qvlsqppeeyt3gp04cchwaivz4f54bbho,anne baba,2014 08 21t21 59 13,,1,z12qvlsqppeeyt3gp04cchwaivz4f54bbho anne baba 2014 08 21t21 59 13,0,1,positive,0.6666666666666666,positive
z12jenlhyre0eheyx04ch1aquxfdsvgpd44,special pentrutine,2014 08 22t04 50 50,lt script gt document write lt a target self href this out new arive on ebay lt a gt lt img style text decoration none border 0 padding 0 margin 0 src target self href this out new arive on ebay lt a gt lt img style text decoration none border 0 padding 0 margin 0 src gt lt noscript gt,1,z12jenlhyre0eheyx04ch1aquxfdsvgpd44 special pentrutine 2014 08 22t04 50 50 lt script gt document write lt a target self href this out new arive on ebay lt a gt lt img style text decoration none border 0 padding 0 margin 0 src target self href this out new arive on ebay lt a gt lt img style text decoration none border 0 padding 0 margin 0 src gt lt noscript gt,0,2,positive,1.0,positive
z131tjkgdtvpxzx1i23gctyj5rrluhsvy,zeynep saka,2014 08 23t05 58 47,i votekatyperry for the 2014 mtv vma best lyric video see who s in the lead and vote,1,z131tjkgdtvpxzx1i23gctyj5rrluhsvy zeynep saka 2014 08 23t05 58 47 i votekatyperry for the 2014 mtv vma best lyric video see who s in the lead and vote,0,2,positive,1.0,positive
z12jzv45snjidxmb004ch3qaotakv1xx50w,sleman zezo,2014 08 23t20 28 41,,1,z12jzv45snjidxmb004ch3qaotakv1xx50w sleman zezo 2014 08 23t20 28 41,0,1,positive,0.6666666666666666,positive
z13nuzezjmfpcjqzm04cftuaxpb3gjmxevw0k,marianmusicchannel,2014 08 24t03 57 52,hello i m marian i m a singer from venezuela i was part of a boy girl band named cubik and i m now singing on my own cause i wanted to play my own pop and pop rock songs it would mean a lot if you could have a look at my channel to check my music and watch my new video and if u like subscribe to it xoxo thanks ps if you like a lot my channel you can share it with your friends haha lol marian,1,z13nuzezjmfpcjqzm04cftuaxpb3gjmxevw0k marianmusicchannel 2014 08 24t03 57 52 hello i m marian i m a singer from venezuela i was part of a boy girl band named cubik and i m now singing on my own cause i wanted to play my own pop and pop rock songs it would mean a lot if you could have a look at my channel to check my music and watch my new video and if u like subscribe to it xoxo thanks ps if you like a lot my channel you can share it with your friends haha lol marian,1,0,positive,0.6666666666666666,positive
z121tz2zhzjgercem23yttsqvnuijljql04,daniel korp,2014 08 24t17 17 17,katy perry does remind me of a tiger like as if its her spirit animal 3 lt 3,0,z121tz2zhzjgercem23yttsqvnuijljql04 daniel korp 2014 08 24t17 17 17 katy perry does remind me of a tiger like as if its her spirit animal 3 lt 3,0,1,positive,0.6666666666666666,positive
z13hyv0ixuavuliyt04cix1j5t3qgpggce4,paul hannam,2014 08 25t05 37 22,in what south american jungle or any jungle for that matter do you find an african elephant and a bengal tiger in the same place who made this video,0,z13hyv0ixuavuliyt04cix1j5t3qgpggce4 paul hannam 2014 08 25t05 37 22 in what south american jungle or any jungle for that matter do you find an african elephant and a bengal tiger in the same place who made this video,0,0,positive,0.3333333333333333,positive
z124czqqpmefyrxa204cd5jgrwqoctipvuo0k,miguel del valle,2014 08 26t02 44 42,,1,z124czqqpmefyrxa204cd5jgrwqoctipvuo0k miguel del valle 2014 08 26t02 44 42,0,1,positive,0.6666666666666666,positive
z131zf0iwvjihbgp404cjtkqvzrbibkprjs,dicesmusic,2014 08 27t09 30 35,ima rapper trying to get notice please check out my mixtape datpiff com mixtapes detail php id 633807,1,z131zf0iwvjihbgp404cjtkqvzrbibkprjs dicesmusic 2014 08 27t09 30 35 ima rapper trying to get notice please check out my mixtape datpiff com mixtapes detail php id 633807,1,1,negative,0.3333333333333333,positive
z13cyh3gowyyxlotr23vsplhbt23hbmwy04,angie sivrikozi,2014 08 27t21 12 48,its a good song and i like her video clip because its a bout a girl that her airplane crashed on a land far far away and she found the way to survive and i love the pet tiget too kitty purpy lol d,0,z13cyh3gowyyxlotr23vsplhbt23hbmwy04 angie sivrikozi 2014 08 27t21 12 48 its a good song and i like her video clip because its a bout a girl that her airplane crashed on a land far far away and she found the way to survive and i love the pet tiget too kitty purpy lol d,0,2,positive,1.0,positive
z13lhdo5vnyndj3p304cjjs4zze3sldrqbg,mai nguy n,2014 08 28t03 53 35,help me click on the subscribe mai nguyen thank you,1,z13lhdo5vnyndj3p304cjjs4zze3sldrqbg mai nguy n 2014 08 28t03 53 35 help me click on the subscribe mai nguyen thank you,1,2,positive,1.3333333333333333,positive
z13zexz55xnnfbqnz224v1c5gziuczqno,ach raf,2014 08 29t02 10 56,even without make up she is still hot,1,z13zexz55xnnfbqnz224v1c5gziuczqno ach raf 2014 08 29t02 10 56 even without make up she is still hot,0,0,positive,0.3333333333333333,positive
z13cwrzyolf1zh4v023ctteams25hldf5,zain hassan,2014 08 29t19 00 20,thanks to this video we know that nokia phones can survive a plane crash,0,z13cwrzyolf1zh4v023ctteams25hldf5 zain hassan 2014 08 29t19 00 20 thanks to this video we know that nokia phones can survive a plane crash,0,1,positive,0.6666666666666666,positive
z12ntdriqpfni1mtf23zwb0b0p34fnyak04,frank co,2014 08 30t11 00 35,,1,z12ntdriqpfni1mtf23zwb0b0p34fnyak04 frank co 2014 08 30t11 00 35,0,1,positive,0.6666666666666666,positive
z134ub2pemn1jjarh04cdb14yqagxpqy1e4,rusty cohle,2014 08 30t15 22 54,the treu detective alternate ending,1,z134ub2pemn1jjarh04cdb14yqagxpqy1e4 rusty cohle 2014 08 30t15 22 54 the treu detective alternate ending,0,0,positive,0.3333333333333333,positive
z133sbv5xomtsp44k04cinywcr3sedjqekc0k,ocean pacific,2014 08 30t23 08 02,the new makeup transformation with integrated look a like feature now available in ver 1 13 do you know who you look like install or update your version of makeup transformation or visit google play,1,z133sbv5xomtsp44k04cinywcr3sedjqekc0k ocean pacific 2014 08 30t23 08 02 the new makeup transformation with integrated look a like feature now available in ver 1 13 do you know who you look like install or update your version of makeup transformation or visit google play,1,1,positive,1.0,positive
z135drnwswvsgvkyq04cfjh4xpb3cn2hugg,sam klein,2014 08 31t03 52 29,she named the tiger kitty purry no seriously she did check the video,0,z135drnwswvsgvkyq04cfjh4xpb3cn2hugg sam klein 2014 08 31t03 52 29 she named the tiger kitty purry no seriously she did check the video,0,0,positive,0.3333333333333333,positive
z12rgdghtm3gc3j4004cizn50y3xybujalw0k,littleprincess,2014 08 31t21 50 57,perfect lt 3,0,z12rgdghtm3gc3j4004cizn50y3xybujalw0k littleprincess 2014 08 31t21 50 57 perfect lt 3,0,2,positive,1.0,positive
z133uthy3uvscvxox04cfr1bjw2idvehcxw0k,justin chery,2014 09 01t17 55 34,and after the video ends a 13 ft boa constrictor squeezes her to death,0,z133uthy3uvscvxox04cfr1bjw2idvehcxw0k justin chery 2014 09 01t17 55 34 and after the video ends a 13 ft boa constrictor squeezes her to death,0,0,positive,0.3333333333333333,positive
z12ihhpimqitsznag04cc3y5jke1d1rhkus0k,jack el matador,2014 09 02t18 54 01,should not have paused the music this is a clip not a movie,0,z12ihhpimqitsznag04cc3y5jke1d1rhkus0k jack el matador 2014 09 02t18 54 01 should not have paused the music this is a clip not a movie,0,0,positive,0.3333333333333333,positive
z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,twin melody,2014 09 02t19 57 01,hi d we re twin melody 17 year old twins we did some covers we did a cover of birthday by katy perry please just take 1 second and watch it thanks merci gracias danke obrigado grazie lt 3 xx have a nice day d,1,z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s twin melody 2014 09 02t19 57 01 hi d we re twin melody 17 year old twins we did some covers we did a cover of birthday by katy perry please just take 1 second and watch it thanks merci gracias danke obrigado grazie lt 3 xx have a nice day d,0,1,positive,0.6666666666666666,positive
z12utdmrdmz1ctouj22yu52pqt2if3pwl04,yerki el duro,2014 09 03t11 29 56,nicee sabrosura viva,1,z12utdmrdmz1ctouj22yu52pqt2if3pwl04 yerki el duro 2014 09 03t11 29 56 nicee sabrosura viva,0,1,positive,0.6666666666666666,positive
z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k,santeri saariokari,2014 09 03t16 32 59,hey guys go to check my video name growtopia my story,1,z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k santeri saariokari 2014 09 03t16 32 59 hey guys go to check my video name growtopia my story,1,0,positive,0.6666666666666666,positive
z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k,braiden short,2014 09 03t22 46 22,,1,z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k braiden short 2014 09 03t22 46 22,0,1,neutral,0.3333333333333333,positive
z12yxpmqktb4zxptp221j3njlmjbtfgmi,vitalxtreme,2014 09 04t03 56 53,yay im the 11th commenter if your crazy please donate bitcoins to me at 1fhenqx1twqm153v2ptayiejnealahzvem,1,z12yxpmqktb4zxptp221j3njlmjbtfgmi vitalxtreme 2014 09 04t03 56 53 yay im the 11th commenter if your crazy please donate bitcoins to me at 1fhenqx1twqm153v2ptayiejnealahzvem,1,1,positive,1.0,positive
z13ax5sicvvxsx3lx23vuf45tye4etl1g,kasia hill,2014 09 06t02 44 43,,1,z13ax5sicvvxsx3lx23vuf45tye4etl1g kasia hill 2014 09 06t02 44 43,0,1,positive,0.6666666666666666,positive
z12ag5uwdzrajx1yp04chp1r2sa5ubugez00k,xhonavsky,2014 09 06t20 17 52,i love this song it s for empowering every woman you re gonna hear me roar,0,z12ag5uwdzrajx1yp04chp1r2sa5ubugez00k xhonavsky 2014 09 06t20 17 52 i love this song it s for empowering every woman you re gonna hear me roar,0,2,positive,1.0,positive
z13jtvmwoqjvsxj4p04cdhbwswnsf5qqv24,ricky smith,2014 09 07t02 43 55,this song makes me want to drink bleach,0,z13jtvmwoqjvsxj4p04cdhbwswnsf5qqv24 ricky smith 2014 09 07t02 43 55 this song makes me want to drink bleach,0,2,positive,1.0,positive
z12bjffg3yu4ybx4e04cjzfbyxqcdzyxl3s,maurice davis,2014 09 07t02 59 54,if she really did this there she s hardcore,0,z12bjffg3yu4ybx4e04cjzfbyxqcdzyxl3s maurice davis 2014 09 07t02 59 54 if she really did this there she s hardcore,0,1,positive,0.6666666666666666,positive
z13bzjvw1suhj3sjp04cfr54vuy2wzarbyg0k,divergent lover,2014 09 07t05 52 45,,1,z13bzjvw1suhj3sjp04cfr54vuy2wzarbyg0k divergent lover 2014 09 07t05 52 45,0,1,positive,0.6666666666666666,positive
z13xvrgzkoydytjr304ch1no1raxwjahesc0k,richard valko,2014 09 07t15 01 49,follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos,1,z13xvrgzkoydytjr304ch1no1raxwjahesc0k richard valko 2014 09 07t15 01 49 follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos,1,1,positive,1.0,positive
z13jhj1wdzmiwjdjn04ccx2gfpynuzyjo4w,robert kim,2014 09 07t17 13 39,i m sorry katy perry i was being weird i still love you lt 3,0,z13jhj1wdzmiwjdjn04ccx2gfpynuzyjo4w robert kim 2014 09 07t17 13 39 i m sorry katy perry i was being weird i still love you lt 3,0,2,negative,0.3333333333333333,positive
z120uhiw0ubhcnxvi23uw5oorpuncvso204,tombraiderxxx12,2014 09 07t18 38 10,i m not a big fan of the song but this video is awesome,0,z120uhiw0ubhcnxvi23uw5oorpuncvso204 tombraiderxxx12 2014 09 07t18 38 10 i m not a big fan of the song but this video is awesome,0,2,positive,1.0,positive
z12kjjlhsmiqsfzrb04ch5i5rt2qvbahppg0k,eder rodriguez,2014 09 07t19 30 24,katy perry just stop it and dont do a song i dont like it,0,z12kjjlhsmiqsfzrb04ch5i5rt2qvbahppg0k eder rodriguez 2014 09 07t19 30 24 katy perry just stop it and dont do a song i dont like it,0,0,positive,0.3333333333333333,positive
z12hzb1hzxbjh310c234ddqgoluidjufb,aemon sevker,2014 09 07t19 34 29,go to my channel and check out my written songs,1,z12hzb1hzxbjh310c234ddqgoluidjufb aemon sevker 2014 09 07t19 34 29 go to my channel and check out my written songs,1,1,positive,1.0,positive
z13bejijvrbdy5mrg04cgv3bjvubyxoi050,ggscommunity,2014 09 07t22 36 24,like gorlin goltz syndrome support community you are not alone,1,z13bejijvrbdy5mrg04cgv3bjvubyxoi050 ggscommunity 2014 09 07t22 36 24 like gorlin goltz syndrome support community you are not alone,0,0,positive,0.3333333333333333,positive
z134e5zjck2agxwd423hdjgx1y3ndvhf4,christopher pete s,2014 09 07t22 39 21,subscribe and u are gonna hear me roar,1,z134e5zjck2agxwd423hdjgx1y3ndvhf4 christopher pete s 2014 09 07t22 39 21 subscribe and u are gonna hear me roar,0,0,positive,0.3333333333333333,positive
z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k,kathy l,2014 09 08t01 03 41,in my opinion i think you look better with black hair then blond hair,0,z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k kathy l 2014 09 08t01 03 41 in my opinion i think you look better with black hair then blond hair,0,0,positive,0.3333333333333333,positive
z13tc1brnvvpxtd3i225u5djckjntpniz04,sofia aristizabal,2014 09 09t00 43 52,i loved she is amazing omg your eyes,0,z13tc1brnvvpxtd3i225u5djckjntpniz04 sofia aristizabal 2014 09 09t00 43 52 i loved she is amazing omg your eyes,0,2,positive,1.0,positive
z12qvnw51y31ulrx304cjbkq1yzqzdkiytg0k,jessica durham,2014 09 09t06 10 07,please help me give my son a grave or please just share it on your fb page i do not have one anymore,1,z12qvnw51y31ulrx304cjbkq1yzqzdkiytg0k jessica durham 2014 09 09t06 10 07 please help me give my son a grave or please just share it on your fb page i do not have one anymore,1,0,positive,0.6666666666666666,positive
z13mh3ih5xqtdvt3z22xdhvp4pfhxfmhz04,rahul thorat,2014 09 09t11 26 50,you gonna hear me roarrrr,0,z13mh3ih5xqtdvt3z22xdhvp4pfhxfmhz04 rahul thorat 2014 09 09t11 26 50 you gonna hear me roarrrr,0,0,positive,0.3333333333333333,positive
z13xxdyxcsbwdda5l04cfdexnunxzrgwo2o,snc,2014 09 09t17 08 44,follow me gt,1,z13xxdyxcsbwdda5l04cfdexnunxzrgwo2o snc 2014 09 09t17 08 44 follow me gt,0,1,positive,0.6666666666666666,positive
z13lsbqpwk3xej2jv04cetyypm22w3pgo4s,christ is risen,2014 09 09t17 59 18,i will finish this dissertation and i will laugh in its face when i finish roaaarrr 3,0,z13lsbqpwk3xej2jv04cetyypm22w3pgo4s christ is risen 2014 09 09t17 59 18 i will finish this dissertation and i will laugh in its face when i finish roaaarrr 3,0,1,positive,0.6666666666666666,positive
z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k,blondedbythelight703,2014 09 09t20 36 30,she s an old whore,0,z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k blondedbythelight703 2014 09 09t20 36 30 she s an old whore,0,0,negative,-0.3333333333333333,negative
z131xvagrrnevlmao04cf1dq2or1snlqkso0k,taione88,2014 09 09t21 03 35,please share and help to my friend thank you very much,1,z131xvagrrnevlmao04cf1dq2or1snlqkso0k taione88 2014 09 09t21 03 35 please share and help to my friend thank you very much,1,2,positive,1.3333333333333333,positive
z12xituo3vvdxvrhk04cdxmilwfwhfdgmz00k,moilovemoi,2014 09 09t22 34 28,roaaaaarrrrrr,0,z12xituo3vvdxvrhk04cdxmilwfwhfdgmz00k moilovemoi 2014 09 09t22 34 28 roaaaaarrrrrr,0,1,positive,0.6666666666666666,positive
z12wsbxquxjthdm0i22jc3ehdnuhwv5xi04,caleb owczarzak,2014 09 09t22 35 25,this looks so fun and it s a good song,0,z12wsbxquxjthdm0i22jc3ehdnuhwv5xi04 caleb owczarzak 2014 09 09t22 35 25 this looks so fun and it s a good song,0,2,positive,1.0,positive
z12wujphdvrxcbksz23lc3j5xsqadn0cz,made2falter,2014 09 09t23 55 30,check out our vids our songs are awesome and that i guarantee,1,z12wujphdvrxcbksz23lc3j5xsqadn0cz made2falter 2014 09 09t23 55 30 check out our vids our songs are awesome and that i guarantee,1,2,positive,1.3333333333333333,positive
z131i52zez2uythxs04chxi45y2otxcjcw00k,jessy riivera,2014 09 10t01 19 03,i love you katy,0,z131i52zez2uythxs04chxi45y2otxcjcw00k jessy riivera 2014 09 10t01 19 03 i love you katy,0,2,positive,1.0,positive
z131xnwierifxxkj204cgvjxyo3oydb42r40k,yulior zamora,2014 09 10t01 35 54,i loved it so much because you get to stand fear,0,z131xnwierifxxkj204cgvjxyo3oydb42r40k yulior zamora 2014 09 10t01 35 54 i loved it so much because you get to stand fear,0,0,positive,0.3333333333333333,positive
z13ndjiobv24y14tp230gvzjeovuup1vf,nicol s jara,2014 09 10t01 50 55,click for itunes code,1,z13ndjiobv24y14tp230gvzjeovuup1vf nicol s jara 2014 09 10t01 50 55 click for itunes code,0,1,positive,0.6666666666666666,positive
z13ncdbb1urrxdhcs22gfp35gkqiuhgcr,neo joey,2014 09 10t09 09 57,katy perry is and inspirational singer her voice is awesome and i loved her so much she achieved music history and i couldn t believe that guys if you could take 1min to go to my channel and watch my first video i would be greatly thankful for this ty guys n katy is still awesome xoxo,1,z13ncdbb1urrxdhcs22gfp35gkqiuhgcr neo joey 2014 09 10t09 09 57 katy perry is and inspirational singer her voice is awesome and i loved her so much she achieved music history and i couldn t believe that guys if you could take 1min to go to my channel and watch my first video i would be greatly thankful for this ty guys n katy is still awesome xoxo,0,2,positive,1.0,positive
z122tnij5nmvhtqkx22jdnc40rzbulxwe04,jack lewandowski,2014 09 10t11 48 08,hi guys i sell jack daniel s hard back cover case for iphone 5 5s 5c 4s 4 6 old time with only 3 dollars on ebay,1,z122tnij5nmvhtqkx22jdnc40rzbulxwe04 jack lewandowski 2014 09 10t11 48 08 hi guys i sell jack daniel s hard back cover case for iphone 5 5s 5c 4s 4 6 old time with only 3 dollars on ebay,0,0,negative,-0.3333333333333333,negative
z13qfffoxqacypnu122ojzxgmnvvthucz,mättr valleni,2014 09 10t21 38 12,gf,1,z13qfffoxqacypnu122ojzxgmnvvthucz mättr valleni 2014 09 10t21 38 12 gf,0,1,positive,0.6666666666666666,positive
z12mt5kxyqyful0jq04cdrchivu0v5ip51k,theparkourgamingpotato,2014 09 10t22 58 23,subscribe to me,1,z12mt5kxyqyful0jq04cdrchivu0v5ip51k theparkourgamingpotato 2014 09 10t22 58 23 subscribe to me,1,1,positive,1.0,positive
z13nt3s53sbnupdoc04cjpuwhzvdh5gyr04,sofi duarte,2014 09 10t23 34 14,3 46 so cute,0,z13nt3s53sbnupdoc04cjpuwhzvdh5gyr04 sofi duarte 2014 09 10t23 34 14 3 46 so cute,0,1,positive,0.6666666666666666,positive
z12ijzhpitadz15sb23bgxfoilenufewr04,walker s enchanted music channel,2014 09 11t02 15 22,i think they were drunk when they shot the first half of the video and then the sec on half comes in and her boobs are magically bigger and she s more beautiful suddenly and the dude practically vanishes,0,z12ijzhpitadz15sb23bgxfoilenufewr04 walker s enchanted music channel 2014 09 11t02 15 22 i think they were drunk when they shot the first half of the video and then the sec on half comes in and her boobs are magically bigger and she s more beautiful suddenly and the dude practically vanishes,0,0,positive,0.3333333333333333,positive
z13sgp1qayzmcx0tq22dy5wqllnpfvsv0,ken santiago,2014 09 11t15 05 08,roar is without a doubt your best song feel good song with a message for everyone good job katy,0,z13sgp1qayzmcx0tq22dy5wqllnpfvsv0 ken santiago 2014 09 11t15 05 08 roar is without a doubt your best song feel good song with a message for everyone good job katy,0,2,positive,1.0,positive
z12sixzbalueu5irr04chv1yhpy4t5ky31g,o olek,2014 09 11t17 43 49,the great mother of the jungle sweet and natural i like her videos,0,z12sixzbalueu5irr04chv1yhpy4t5ky31g o olek 2014 09 11t17 43 49 the great mother of the jungle sweet and natural i like her videos,0,2,positive,1.0,positive
z12ax3ozzsjafnboe04civtrlxzzxtbbaxs0k,sheldon duncombe,2014 09 11t19 09 43,vote sheldon please guys give it 5 stars thanks in advance,1,z12ax3ozzsjafnboe04civtrlxzzxtbbaxs0k sheldon duncombe 2014 09 11t19 09 43 vote sheldon please guys give it 5 stars thanks in advance,1,2,positive,1.3333333333333333,positive
z13dexprepfgfjjai04cetejapnqxjq4fj0,misael navarro leon,2014 09 11t20 19 56,katy has conqueror s haki gt,0,z13dexprepfgfjjai04cetejapnqxjq4fj0 misael navarro leon 2014 09 11t20 19 56 katy has conqueror s haki gt,0,1,positive,0.6666666666666666,positive
z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g,sergibeca official,2014 09 12t03 39 36,can you check my videos please don t hate me give me one oportunity,1,z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g sergibeca official 2014 09 12t03 39 36 can you check my videos please don t hate me give me one oportunity,1,1,negative,0.3333333333333333,positive
z13xwb3adyricdunf223txebnov1f1aiz04,gram bangla,2014 09 12t09 03 16,wow very nice congrasulation i live so much,1,z13xwb3adyricdunf223txebnov1f1aiz04 gram bangla 2014 09 12t09 03 16 wow very nice congrasulation i live so much,0,2,positive,1.0,positive
z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,dj enderman,2014 09 12t13 41 05,there is 7 bilion poeple on earth now stop being dumb,0,z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k dj enderman 2014 09 12t13 41 05 there is 7 bilion poeple on earth now stop being dumb,0,0,negative,-0.3333333333333333,negative
z12ayngz3kffwhr1x22ei3agorrhebndb,analiner benny,2014 09 12t15 08 27,i love this shit but i disliked it because it s sucks,0,z12ayngz3kffwhr1x22ei3agorrhebndb analiner benny 2014 09 12t15 08 27 i love this shit but i disliked it because it s sucks,0,0,positive,0.3333333333333333,positive
z12qf5rimw3pfbw1w22pyruxovawz1dkq,cristina valencia,2014 09 12t15 26 38,hey guys i really want to go to a katy perry concert so im in this contest where i need a lot of likes and im loosing so please if you could like this picture it would be very nice thank you i really want to go to her concert,1,z12qf5rimw3pfbw1w22pyruxovawz1dkq cristina valencia 2014 09 12t15 26 38 hey guys i really want to go to a katy perry concert so im in this contest where i need a lot of likes and im loosing so please if you could like this picture it would be very nice thank you i really want to go to her concert,0,0,positive,0.3333333333333333,positive
z13ogjwqvuazsh0v123evnzipxyjx5fcv,enzoxdv9,2014 09 12t19 45 34,this video is very inaccurate a tiger would rip her face of,0,z13ogjwqvuazsh0v123evnzipxyjx5fcv enzoxdv9 2014 09 12t19 45 34 this video is very inaccurate a tiger would rip her face of,0,0,negative,-0.3333333333333333,negative
z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k,technibility,2014 09 12t21 08 47,great video by a great artist in katy perry admire her creativity check out our channel for no nonsense mobile tech reviews and comparisons as well as an iphone 6 and 6 plus review and comparison,1,z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k technibility 2014 09 12t21 08 47 great video by a great artist in katy perry admire her creativity check out our channel for no nonsense mobile tech reviews and comparisons as well as an iphone 6 and 6 plus review and comparison,1,2,positive,1.3333333333333333,positive
z13rv5abiqvggpsz304cdr54xnndwtxbl44,yoshi does minecraft,2014 09 12t21 41 24,are those real animals,0,z13rv5abiqvggpsz304cdr54xnndwtxbl44 yoshi does minecraft 2014 09 12t21 41 24 are those real animals,0,1,positive,0.6666666666666666,positive
z13dgdph5vnutpnq004ci3lbtymmtlphrto0k,mynameis leah,2014 09 13t12 27 00,hey guys can you please subscribe to my channel because i m gonna filming a video so hope you guys like it and thank you so much for you re support xoxo leah lt 3,1,z13dgdph5vnutpnq004ci3lbtymmtlphrto0k mynameis leah 2014 09 13t12 27 00 hey guys can you please subscribe to my channel because i m gonna filming a video so hope you guys like it and thank you so much for you re support xoxo leah lt 3,1,2,positive,1.3333333333333333,positive
